chain_id,start_date,end_date,duration_days,max_area_km2,mean_area_km2,total_area_km2,min_temperature,mean_min_temperature,mean_temperature,max_lat,min_lat,max_lon,min_lon,total_clusters,max_clusters_per_day,mean_clusters_per_day,max_cluster_area_day,coldest_temp_day
570,1989-03-19,1989-03-21,3,1326137.8629287453,1046777.7971995991,3140333.3915987974,-3.3700452,-3.2472866,-1.8862047316714075,56,29,402,397,3,1,1.0,1989-03-21,1989-03-19
571,1989-03-24,1989-03-25,2,1999003.3200024473,1497517.6407914432,2995035.2815828864,-2.605147,-2.3986373,-1.7143805455064722,101,70,418,402,2,1,1.0,1989-03-24,1989-03-24
572,1989-03-30,1989-03-31,2,1334321.6011165767,928177.6928822506,1856355.3857645013,-2.8831084,-2.7251096,-1.9738450288913918,77,66,421,405,2,1,1.0,1989-03-30,1989-03-30
573,1989-11-11,1989-11-13,3,802003.1175850453,668574.5274900849,2005723.5824702547,-3.1255162,-2.774965,-1.8765433752827654,34,31,68,39,3,1,1.0,1989-11-12,1989-11-12
574,1989-12-04,1989-12-04,1,1289326.7741120437,1289326.7741120437,1289326.7741120437,-2.5699127,-2.5699127,-1.748025789766964,149,149,289,289,1,1,1.0,1989-12-04,1989-12-04
575,1989-12-11,1989-12-25,15,8376034.190417337,4179909.6460863445,62698644.69129517,-5.2592683,-3.836154,-2.147733026596261,157,80,254,164,15,1,1.0,1989-12-22,1989-12-23
576,1989-12-27,1989-12-30,4,3008620.9158765767,2343729.879615672,9374919.518462688,-3.0672765,-2.6880975,-1.8273617827468636,99,64,374,302,4,1,1.0,1989-12-30,1989-12-27
577,1990-01-04,1990-01-04,1,802007.5152026301,802007.5152026301,802007.5152026301,-4.4548645,-4.4548645,-2.0764784704470167,138,138,146,146,1,1,1.0,1990-01-04,1990-01-04
578,1990-01-06,1990-01-08,3,1460693.5066197566,912317.4191052847,3649269.676421139,-4.4554057,-3.0232592,-1.8747313138202268,162,53,393,170,4,2,1.3333333333333333,1990-01-07,1990-01-07
579,1990-01-20,1990-01-22,3,1527120.098971865,1154668.8023870308,3464006.4071610924,-2.793314,-2.6495419,-1.828534520604439,88,77,394,332,3,1,1.0,1990-01-20,1990-01-22
580,1990-01-26,1990-03-02,36,8918310.480004556,2318027.1649469845,113583331.08240223,-5.318487,-3.4629598,-1.9992900065314694,114,7,427,31,49,2,1.3611111111111112,1990-02-16,1990-02-18
581,1990-03-07,1990-03-11,5,3102959.9966641525,2142651.5239537605,10713257.619768802,-3.7324998,-3.1622767,-2.045630690827818,109,85,405,377,5,1,1.0,1990-03-08,1990-03-08
582,1990-03-15,1990-03-16,2,1126242.513698256,938525.5741964246,1877051.1483928491,-2.8855603,-2.7343059,-1.846951897901501,107,104,405,405,2,1,1.0,1990-03-15,1990-03-16
583,1990-03-25,1990-03-25,1,970105.4595941628,970105.4595941628,970105.4595941628,-2.7234335,-2.7234335,-1.8907305137519614,57,57,398,398,1,1,1.0,1990-03-25,1990-03-25
584,1990-03-29,1990-03-29,1,1393685.426422188,1393685.426422188,1393685.426422188,-2.36532,-2.36532,-1.706943043835087,79,79,398,398,1,1,1.0,1990-03-29,1990-03-29
585,1990-12-01,1990-12-02,2,1334693.3093682642,1079992.1034857389,2159984.2069714777,-4.1624985,-3.69716,-2.0386838718437965,31,30,51,29,2,1,1.0,1990-12-02,1990-12-01
586,1990-12-05,1990-12-05,1,624352.5688981513,624352.5688981513,624352.5688981513,-2.459496,-2.459496,-1.797382662723672,16,16,46,46,1,1,1.0,1990-12-05,1990-12-05
587,1990-12-08,1990-12-08,1,612194.4333405768,612194.4333405768,612194.4333405768,-3.3437836,-3.3437836,-2.011564586544145,177,177,192,192,1,1,1.0,1990-12-08,1990-12-08
588,1990-12-18,1991-01-12,26,6781309.452772025,3129488.354561645,106402604.05509593,-7.2282214,-3.967707,-2.065353171655627,134,48,429,80,34,2,1.3076923076923077,1991-01-08,1990-12-23
589,1991-01-16,1991-01-16,1,597474.871251806,597474.871251806,597474.871251806,-2.6237016,-2.6237016,-1.8521606082598212,9,9,56,56,1,1,1.0,1991-01-16,1991-01-16
590,1991-01-20,1991-02-07,19,5255857.120941429,2744531.3697413225,57635158.76456777,-4.2680435,-3.3111598,-1.9931248320232142,116,46,410,153,21,2,1.105263157894737,1991-01-23,1991-02-04
591,1991-02-12,1991-02-14,3,1779444.4573290402,1109070.7875202135,3327212.3625606406,-2.8700736,-2.4971979,-1.819348200476277,125,74,401,334,3,1,1.0,1991-02-13,1991-02-13
592,1991-02-16,1991-02-17,2,3131551.0106217023,2121870.4958759146,4243740.991751829,-3.9689736,-3.5443983,-2.1021733909045883,153,141,292,278,2,1,1.0,1991-02-16,1991-02-16
593,1991-02-19,1991-02-19,1,722879.321247766,722879.321247766,722879.321247766,-1.9034369,-1.9034369,-1.6630087490984746,69,69,410,410,1,1,1.0,1991-02-19,1991-02-19
594,1991-02-22,1991-02-22,1,726146.2744688308,726146.2744688308,726146.2744688308,-2.679752,-2.679752,-1.8699403794522724,53,53,385,385,1,1,1.0,1991-02-22,1991-02-22
595,1991-02-24,1991-03-02,7,2541837.5554681593,2049251.8044008124,14344762.630805686,-3.5987656,-3.2540307,-2.0006441293392356,85,39,394,359,7,1,1.0,1991-03-01,1991-03-01
596,1991-03-04,1991-03-04,1,782664.7217925277,782664.7217925277,782664.7217925277,-2.7214203,-2.7214203,-1.8864959104626478,59,59,385,385,1,1,1.0,1991-03-04,1991-03-04
597,1991-03-24,1991-03-24,1,649361.487062865,649361.487062865,649361.487062865,-2.3593643,-2.3593643,-1.7669495809185611,117,117,407,407,1,1,1.0,1991-03-24,1991-03-24
598,1991-11-02,1991-11-03,2,1276399.712672565,1069922.3658578543,2139844.7317157085,-3.4229593,-3.2276545,-1.9678648634669407,121,104,177,162,2,1,1.0,1991-11-03,1991-11-02
599,1991-12-02,1991-12-02,1,730853.4644068538,730853.4644068538,730853.4644068538,-3.9631631,-3.9631631,-2.0767625049088325,149,149,155,155,1,1,1.0,1991-12-02,1991-12-02
600,1991-12-04,1991-12-04,1,586657.15564225,586657.15564225,586657.15564225,-2.102966,-2.102966,-1.6250743029995516,93,93,226,226,1,1,1.0,1991-12-04,1991-12-04
601,1992-01-14,1992-01-23,10,6247937.927632669,3004268.47084036,30042684.708403602,-3.9211783,-2.8624601,-1.8514672033895736,124,53,385,187,10,1,1.0,1992-01-16,1992-01-16
602,1992-01-25,1992-01-29,5,4549711.045260688,2979814.8590900428,14899074.295450214,-3.9568975,-3.3149257,-1.9387926220463623,86,73,400,295,5,1,1.0,1992-01-28,1992-01-28
603,1992-01-31,1992-01-31,1,1454400.054874918,1454400.054874918,1454400.054874918,-2.7213008,-2.7213008,-1.8180575666329861,69,69,365,365,1,1,1.0,1992-01-31,1992-01-31
604,1992-02-07,1992-02-07,1,599011.5180689957,599011.5180689957,599011.5180689957,-2.350326,-2.350326,-1.6981415417403856,82,82,350,350,1,1,1.0,1992-02-07,1992-02-07
605,1992-02-09,1992-02-27,19,5311469.2564290585,2386283.299331932,45339382.68730671,-4.420496,-3.6138675,-2.014259968125327,109,20,401,262,19,1,1.0,1992-02-13,1992-02-26
606,1992-03-01,1992-03-07,7,3362607.0653258916,1322635.5316870012,9258448.72180901,-3.7722898,-3.0514674,-2.0187553302451366,109,78,415,360,7,1,1.0,1992-03-01,1992-03-02
607,1992-03-16,1992-03-16,1,691187.1501636114,691187.1501636114,691187.1501636114,-2.6784594,-2.6784594,-1.767719903525467,141,141,308,308,1,1,1.0,1992-03-16,1992-03-16
608,1992-03-19,1992-03-20,2,796259.2951688615,783250.2935134266,1566500.587026853,-2.701713,-2.616887,-1.8972523555014809,86,85,395,393,2,1,1.0,1992-03-19,1992-03-20
609,1992-11-27,1992-11-28,2,942916.2027104852,910513.5587595745,1821027.117519149,-3.8518598,-3.5936255,-1.8869796506377552,169,168,191,188,2,1,1.0,1992-11-28,1992-11-28
610,1992-12-04,1992-12-05,2,916714.8725755935,804024.9630105922,1608049.9260211843,-4.3366365,-4.038706,-2.184774544550635,105,103,142,138,2,1,1.0,1992-12-05,1992-12-05
611,1992-12-17,1992-12-23,7,968261.4721655232,753102.8349434038,5271719.844603827,-4.0071588,-3.16162,-1.9253794698257447,146,55,398,117,7,1,1.0,1992-12-19,1992-12-20
612,1992-12-26,1993-01-22,28,5830316.625386592,1979233.797581495,81148585.7008413,-4.510072,-3.3573728,-1.9837468531127225,128,16,405,104,41,2,1.4642857142857142,1993-01-09,1993-01-11
613,1993-01-25,1993-01-26,2,717121.3654664373,622409.2085064484,1244818.4170128969,-2.656193,-2.562254,-1.7627669037896885,20,17,47,39,2,1,1.0,1993-01-25,1993-01-25
614,1993-01-28,1993-02-13,17,5505124.976613346,2680430.108894449,53608602.17788898,-4.477025,-3.8347042,-2.1259260320354647,86,19,412,20,20,2,1.1764705882352942,1993-01-31,1993-02-03
615,1993-02-16,1993-02-28,13,3615220.9761778205,1641008.131229785,27897138.230906345,-3.5372818,-2.957758,-1.9213966154232953,127,12,401,118,17,2,1.3076923076923077,1993-02-19,1993-02-17
616,1993-03-04,1993-03-06,3,1150105.9084834913,995126.66003092,2985379.9800927597,-3.1780844,-3.0560844,-2.042990107764215,25,21,399,380,3,1,1.0,1993-03-05,1993-03-05
617,1993-03-08,1993-03-09,2,766178.756097816,749944.0754677742,1499888.1509355484,-3.498343,-3.243143,-2.0563395638532502,25,21,383,382,2,1,1.0,1993-03-08,1993-03-09
618,1993-03-13,1993-03-21,9,3891007.635202684,1823186.7120430663,21878240.544516794,-4.630021,-3.895383,-2.1150577830461654,161,28,400,213,12,2,1.3333333333333333,1993-03-16,1993-03-17
619,1993-03-23,1993-03-25,3,1660874.639962094,1061240.4160374156,3183721.248112247,-3.9682493,-3.1844223,-2.04617472200988,87,32,418,382,3,1,1.0,1993-03-24,1993-03-24
620,1993-11-23,1993-11-26,4,1870522.0997372353,1431068.2015045353,5724272.806018141,-4.7247586,-3.9173565,-2.1390701274728863,117,79,157,125,4,1,1.0,1993-11-25,1993-11-24
621,1993-12-24,1993-12-31,8,3168689.6181154554,1952482.4924220124,17572342.43179811,-3.3463259,-2.909505,-1.8564632098383322,167,63,341,180,9,2,1.125,1993-12-27,1993-12-26
622,1994-01-02,1994-01-28,27,7736992.277220924,3501933.031230723,105057990.93692169,-4.7641215,-3.2383645,-1.9273839716283665,145,25,398,120,30,2,1.1111111111111112,1994-01-19,1994-01-19
623,1994-01-30,1994-02-14,16,8553883.3121185,3652044.108043667,69388838.05282967,-5.7149315,-3.4277794,-1.991515583675302,164,43,410,209,19,2,1.1875,1994-02-08,1994-02-09
624,1994-02-19,1994-02-28,10,2126341.153802919,1231798.7271846556,18476980.907769833,-4.125027,-3.3285904,-1.967332987016974,127,31,409,39,15,2,1.5,1994-02-25,1994-02-20
625,1994-03-02,1994-03-07,6,1587014.2096760033,1132115.2118914372,6792691.271348623,-3.325893,-2.8786986,-1.9144560961247834,106,19,390,368,6,1,1.0,1994-03-03,1994-03-07
626,1994-03-12,1994-03-13,2,1074146.177942002,978591.9709502326,1957183.9419004652,-3.1577888,-3.0241673,-1.8783592739292823,93,49,388,377,2,1,1.0,1994-03-13,1994-03-12
627,1994-03-15,1994-03-15,1,528713.1729636388,528713.1729636388,528713.1729636388,-2.2819498,-2.2819498,-1.7329613998628433,24,24,396,396,1,1,1.0,1994-03-15,1994-03-15
628,1994-11-22,1994-11-22,1,515153.46268637665,515153.46268637665,515153.46268637665,-3.0628161,-3.0628161,-1.9559306926427333,105,105,133,133,1,1,1.0,1994-11-22,1994-11-22
629,1994-12-02,1994-12-05,4,995903.1587750645,804178.987966064,3216715.951864256,-3.4685094,-3.2206373,-1.9221236203343914,89,48,135,73,4,1,1.0,1994-12-04,1994-12-05
630,1995-01-01,1995-01-05,5,2047811.673547641,1206029.424930591,7236176.549583545,-3.3944986,-3.1224577,-1.911093035796898,128,79,257,115,6,2,1.2,1995-01-05,1995-01-04
631,1995-01-09,1995-01-12,4,2157067.9743515844,1626075.1226162338,6504300.490464935,-2.9827766,-2.59822,-1.836306069372064,80,63,364,210,4,1,1.0,1995-01-11,1995-01-11
632,1995-01-14,1995-01-15,2,576456.3566480394,551888.7847039623,1103777.5694079245,-3.074635,-3.059781,-1.9608312613587144,23,22,417,413,2,1,1.0,1995-01-15,1995-01-14
633,1995-01-28,1995-01-28,1,543694.8883233137,543694.8883233137,543694.8883233137,-2.0266306,-2.0266306,-1.7373026093658135,103,103,358,358,1,1,1.0,1995-01-28,1995-01-28
634,1995-02-03,1995-02-16,14,3479133.606881675,1436741.1038343867,21551116.5575158,-4.014944,-2.9381995,-1.9030197109677005,160,70,422,119,15,2,1.0714285714285714,1995-02-06,1995-02-14
635,1995-02-18,1995-02-21,4,1113280.5728772776,782381.8864950065,3129527.545980026,-2.4664993,-2.3003485,-1.762185040939262,82,70,413,400,4,1,1.0,1995-02-19,1995-02-19
636,1995-02-26,1995-03-02,5,1905540.3402849198,1000049.742693843,6000298.456163058,-3.0701668,-2.6201775,-1.769501056568371,96,18,392,285,6,2,1.2,1995-02-28,1995-03-01
637,1995-03-04,1995-03-08,5,1227906.69741078,908351.110632903,4541755.553164515,-3.4826937,-2.9028788,-1.9289613946230144,107,59,398,192,5,1,1.0,1995-03-06,1995-03-06
638,1995-03-30,1995-03-31,2,533149.7473680482,519807.42225369276,1039614.8445073855,-2.6111882,-2.5923152,-1.8198911309245565,25,23,409,400,2,1,1.0,1995-03-31,1995-03-30
639,1995-12-03,1995-12-12,10,4103867.300325495,2025869.0770584724,20258690.770584725,-3.970178,-3.1752524,-1.9426032445585253,97,32,216,29,10,1,1.0,1995-12-10,1995-12-07
640,1995-12-24,1995-12-27,4,1005983.0796757534,796289.0321666098,3185156.128666439,-3.3661566,-2.532485,-1.7745453003807565,160,146,311,267,4,1,1.0,1995-12-24,1995-12-25
641,1996-01-03,1996-01-09,7,5433702.632823682,2959455.2429318074,23675641.94345446,-3.7974002,-3.169511,-1.9306380792503948,167,82,307,199,8,2,1.1428571428571428,1996-01-06,1996-01-09
642,1996-01-11,1996-01-22,12,7578163.8961314885,2584381.303434051,38765719.551510766,-3.7477114,-3.0722802,-1.9335120339075338,124,25,404,34,15,2,1.25,1996-01-19,1996-01-19
643,1996-01-24,1996-02-06,14,8750664.097809752,5375782.451290123,75260954.31806172,-5.115142,-4.104715,-2.0835307327197228,132,58,302,115,14,1,1.0,1996-02-04,1996-01-31
644,1996-02-13,1996-02-14,2,2127890.3626030665,1871430.2483339487,3742860.4966678973,-2.84627,-2.7803893,-1.9599435212399272,128,122,332,313,2,1,1.0,1996-02-13,1996-02-13
645,1996-02-17,1996-02-20,4,1853642.754807508,929725.0256206332,3718900.1024825326,-4.1830974,-3.143573,-1.9319277834096575,156,55,394,275,4,1,1.0,1996-02-17,1996-02-17
646,1996-02-27,1996-02-29,3,1136405.4713578073,871423.5084391515,2614270.5253174542,-3.555278,-3.269619,-1.958212253110613,112,97,166,134,3,1,1.0,1996-02-27,1996-02-27
647,1996-03-06,1996-03-11,6,4137028.0918048224,2050779.4659530313,12304676.795718187,-3.3134797,-2.8776207,-1.8868652996320352,149,69,410,172,6,1,1.0,1996-03-09,1996-03-08
648,1996-03-29,1996-03-29,1,514313.28717336856,514313.28717336856,514313.28717336856,-2.9760354,-2.9760354,-1.8781125384408075,114,114,417,417,1,1,1.0,1996-03-29,1996-03-29
649,1996-11-20,1996-11-24,5,1168765.139201867,913614.541426949,4568072.707134745,-3.2879357,-2.922132,-1.9408620479590717,83,61,165,81,5,1,1.0,1996-11-21,1996-11-20
650,1996-12-18,1997-01-04,18,4323689.999026503,2315598.7863701903,48627574.51377399,-4.767578,-3.2955344,-1.948783646610112,152,20,407,59,21,2,1.1666666666666667,1996-12-19,1996-12-28
651,1997-01-07,1997-01-31,25,6963439.397505903,2436826.572826647,77978450.33045271,-4.901821,-3.13106,-1.9424706576615576,158,24,404,20,32,3,1.28,1997-01-17,1997-01-08
652,1997-02-08,1997-02-09,2,726877.1598268009,714843.3197175355,1429686.639435071,-3.0147135,-3.0051503,-2.1564986362759164,70,60,410,397,2,1,1.0,1997-02-08,1997-02-09
653,1997-02-11,1997-02-11,1,1297223.260488434,1297223.260488434,1297223.260488434,-3.3734207,-3.3734207,-2.2066266238152443,68,68,393,393,1,1,1.0,1997-02-11,1997-02-11
654,1997-02-16,1997-02-21,6,2546634.707015415,1328331.1557604072,7969986.934562444,-3.3726246,-2.880122,-1.8829282504921092,90,57,398,379,6,1,1.0,1997-02-17,1997-02-17
655,1997-02-25,1997-02-27,3,3030414.60458158,1897094.0485130248,5691282.145539074,-3.0656636,-2.5667915,-1.8042218988555045,103,100,415,367,3,1,1.0,1997-02-26,1997-02-26
656,1997-03-02,1997-03-11,10,3481223.1294512996,2147350.750811411,21473507.50811411,-4.803599,-3.6982017,-1.9820874833190945,72,24,397,371,10,1,1.0,1997-03-09,1997-03-04
657,1997-03-13,1997-03-14,2,873686.3766740322,846457.9703562609,1692915.9407125218,-2.7599504,-2.7115993,-1.8184079543500244,120,120,389,364,2,1,1.0,1997-03-13,1997-03-14
658,1997-03-17,1997-03-17,1,528296.8486156113,528296.8486156113,528296.8486156113,-2.1705139,-2.1705139,-1.6722262909464998,130,130,346,346,1,1,1.0,1997-03-17,1997-03-17
659,1997-12-12,1997-12-15,4,1724316.687811467,1181271.2255494015,4725084.902197606,-6.0844603,-5.183578,-2.3323748623846234,177,163,204,186,4,1,1.0,1997-12-13,1997-12-14
660,1997-12-23,1997-12-24,2,894109.842923535,765641.0880521905,1531282.176104381,-2.5456295,-2.4784155,-1.8544129403740996,116,111,406,399,2,1,1.0,1997-12-23,1997-12-24
661,1997-12-26,1997-12-29,4,1155879.7032328004,960093.1846889635,3840372.738755854,-5.0293236,-4.4867926,-2.175713046352847,167,145,188,168,4,1,1.0,1997-12-27,1997-12-27
662,1998-01-01,1998-01-14,14,3444517.30711541,1731427.6101626393,25971414.15243959,-3.8287237,-2.958089,-1.879814836753771,122,34,416,94,15,2,1.0714285714285714,1998-01-13,1998-01-12
663,1998-01-23,1998-01-23,1,553647.7018651245,553647.7018651245,553647.7018651245,-2.34266,-2.34266,-1.6997674009638402,109,109,353,353,1,1,1.0,1998-01-23,1998-01-23
664,1998-02-08,1998-02-09,2,1231143.1217478586,1210609.6055267877,2421219.2110535754,-2.733476,-2.5897198,-1.864248527428899,79,74,391,390,2,1,1.0,1998-02-08,1998-02-09
665,1998-02-15,1998-02-16,2,1329457.0917407854,1303416.7542883875,2606833.508576775,-2.9782288,-2.6755786,-1.8475817585020016,122,119,363,348,2,1,1.0,1998-02-15,1998-02-16
666,1998-02-24,1998-02-26,3,763149.3050172365,672448.8367629492,2017346.5102888476,-2.7396472,-2.641065,-1.8755796996896053,18,17,403,396,3,1,1.0,1998-02-26,1998-02-25
667,1998-03-11,1998-03-13,3,2734920.7951058485,2164508.1914629503,6493524.5743888505,-3.2963111,-2.949006,-1.8909921848561764,144,128,299,225,3,1,1.0,1998-03-12,1998-03-12
668,1998-12-19,1998-12-25,7,4188548.997888796,2597034.2162555503,18179239.513788853,-4.9332123,-3.9585798,-2.1626114768685585,160,87,204,128,7,1,1.0,1998-12-22,1998-12-21
669,1998-12-29,1998-12-29,1,958810.4108541145,958810.4108541145,958810.4108541145,-2.256742,-2.256742,-1.7347543515918857,37,37,107,107,1,1,1.0,1998-12-29,1998-12-29
670,1998-12-31,1999-01-07,8,4420471.96120074,2053892.5157477492,18485032.641729742,-3.8229952,-2.8159118,-1.8871685645801177,145,82,408,210,9,2,1.125,1999-01-04,1999-01-05
671,1999-01-09,1999-01-14,6,3543529.125787208,2383483.4620523485,14300900.77231409,-3.1692417,-2.7215302,-1.8335479040957237,139,64,328,214,6,1,1.0,1999-01-13,1999-01-10
672,1999-01-21,1999-01-23,3,1143801.7021294662,935721.1177170067,2807163.35315102,-2.9075143,-2.8414497,-1.8926014564640017,50,32,81,45,3,1,1.0,1999-01-22,1999-01-21
673,1999-01-30,1999-01-31,2,754164.189561079,675930.90752352,1351861.81504704,-2.7650485,-2.743157,-1.877709057753214,127,125,381,373,2,1,1.0,1999-01-31,1999-01-31
674,1999-02-02,1999-02-05,4,655477.0607283538,582418.520572909,3494511.1234374545,-4.1129103,-2.8416746,-1.9223562038902877,119,11,403,18,6,2,1.5,1999-02-03,1999-02-05
675,1999-02-22,1999-02-23,2,1744013.4051106484,1339410.5061207532,2678821.0122415065,-2.6696873,-2.4735537,-1.8244098602364982,160,121,330,273,2,1,1.0,1999-02-23,1999-02-23
676,1999-03-08,1999-03-08,1,550830.0874469462,550830.0874469462,550830.0874469462,-2.4708788,-2.4708788,-1.7699430132781182,137,137,323,323,1,1,1.0,1999-03-08,1999-03-08
677,1999-12-26,1999-12-26,1,620686.4872438167,620686.4872438167,620686.4872438167,-2.2077198,-2.2077198,-1.709819839904344,157,157,271,271,1,1,1.0,1999-12-26,1999-12-26
678,2000-01-14,2000-01-19,6,1998209.1697883238,1190381.7471419782,11903817.471419781,-3.5127838,-2.8990846,-1.8113243468824531,131,36,342,81,10,2,1.6666666666666667,2000-01-15,2000-01-16
679,2000-01-21,2000-01-23,3,3424447.170019859,2446237.1869454025,7338711.560836207,-2.8756347,-2.7387116,-1.8522846431761666,113,99,307,267,3,1,1.0,2000-01-21,2000-01-22
680,2000-01-26,2000-01-29,4,2419934.0264157685,1522302.218370165,6089208.87348066,-3.8656838,-3.4015417,-1.977881299240239,157,123,293,272,4,1,1.0,2000-01-27,2000-01-28
681,2000-02-06,2000-02-11,6,2186579.097589989,1295229.5757576812,7771377.454546087,-3.0223033,-2.6843665,-1.8951002944225497,160,60,403,257,6,1,1.0,2000-02-08,2000-02-08
682,2000-02-14,2000-02-15,2,877841.1551740575,715232.1388099527,1430464.2776199053,-2.1600673,-2.0537245,-1.7175013355068192,48,47,397,389,2,1,1.0,2000-02-14,2000-02-14
683,2000-02-18,2000-02-19,2,1173906.061166489,1062855.1841513263,2125710.3683026526,-2.4562087,-2.3136468,-1.8027238075609886,84,68,405,376,2,1,1.0,2000-02-18,2000-02-19
684,2000-03-17,2000-03-18,2,541206.9829963333,533301.3440348009,1066602.6880696018,-2.5696254,-2.409534,-1.8742718338356057,49,49,392,389,2,1,1.0,2000-03-17,2000-03-17
685,2000-12-09,2000-12-26,18,3578768.1833040896,1765455.6364194248,31778201.455549646,-3.7313051,-2.9518366,-1.8609152627122667,147,45,310,124,18,1,1.0,2000-12-12,2000-12-22
686,2000-12-30,2001-01-04,6,3093713.4392517647,2069242.9052135488,12415457.431281293,-4.0003176,-3.2506797,-1.9505008920482299,162,141,256,241,6,1,1.0,2001-01-03,2001-01-02
687,2001-01-10,2001-01-10,1,1024381.1002150383,1024381.1002150383,1024381.1002150383,-3.1687381,-3.1687381,-1.8839434428818067,160,160,267,267,1,1,1.0,2001-01-10,2001-01-10
688,2001-01-17,2001-01-21,5,1870272.5609584567,1092113.02137904,5460565.106895201,-3.6025593,-3.3207755,-1.9620309847333648,165,124,256,125,5,1,1.0,2001-01-20,2001-01-18
689,2001-01-26,2001-01-26,1,735683.0175719395,735683.0175719395,735683.0175719395,-2.2764611,-2.2764611,-1.7548994525945445,156,156,279,279,1,1,1.0,2001-01-26,2001-01-26
690,2001-02-02,2001-02-02,1,892828.7349757436,892828.7349757436,892828.7349757436,-3.0769982,-3.0769982,-1.9684161933334283,111,111,222,222,1,1,1.0,2001-02-02,2001-02-02
691,2001-02-08,2001-02-10,3,1164123.754065429,972740.1449680893,2918220.434904268,-3.1093566,-2.9359112,-1.9081264351818408,112,98,203,137,3,1,1.0,2001-02-10,2001-02-10
692,2001-02-12,2001-02-15,4,1562251.2839653823,1073084.3007785904,4292337.2031143615,-2.72161,-2.4620416,-1.8417057196529314,118,49,399,357,4,1,1.0,2001-02-12,2001-02-14
693,2001-02-18,2001-02-19,2,961505.2095914546,802914.5917146779,1605829.1834293557,-2.1332517,-2.0233936,-1.7042423269742442,129,123,344,335,2,1,1.0,2001-02-18,2001-02-19
694,2001-02-22,2001-02-23,2,1870285.2187937105,1679662.6071124356,3359325.2142248712,-3.2118642,-3.0169287,-1.9135329551984048,96,93,374,331,2,1,1.0,2001-02-22,2001-02-22
695,2001-02-25,2001-02-25,1,661898.5666087967,636764.281924432,1273528.563848864,-3.5780892,-3.0473685,-1.8562318957230537,124,35,368,120,2,2,2.0,2001-02-25,2001-02-25
696,2001-03-01,2001-03-02,2,934915.5442773411,776834.7104108194,1553669.4208216388,-2.422363,-2.384816,-1.7156645916344502,125,113,366,353,2,1,1.0,2001-03-01,2001-03-02
697,2001-03-06,2001-03-07,2,592865.613787591,555976.7282789336,1111953.4565578671,-3.382015,-3.345349,-2.099528751815595,147,147,310,305,2,1,1.0,2001-03-06,2001-03-06
698,2001-11-29,2001-11-29,1,1035139.1552604198,1035139.1552604198,1035139.1552604198,-4.119758,-4.119758,-2.014232726268519,164,164,188,188,1,1,1.0,2001-11-29,2001-11-29
699,2001-12-26,2001-12-26,1,591047.9011503567,591047.9011503567,591047.9011503567,-2.6390488,-2.6390488,-1.8778603252567991,170,170,182,182,1,1,1.0,2001-12-26,2001-12-26
700,2002-01-02,2002-01-05,4,2164733.313229867,1383381.3289920022,5533525.315968009,-3.6748452,-3.0214589,-1.9367979658122916,174,158,269,215,4,1,1.0,2002-01-04,2002-01-04
701,2002-01-08,2002-01-08,1,1039665.8596947367,1039665.8596947367,1039665.8596947367,-2.9285736,-2.9285736,-1.8154033853504976,162,162,261,261,1,1,1.0,2002-01-08,2002-01-08
702,2002-01-20,2002-01-25,6,3367019.3633951647,2171045.6899717567,13026274.139830539,-2.6693091,-2.547181,-1.801282438724544,52,38,324,184,6,1,1.0,2002-01-23,2002-01-21
703,2002-01-27,2002-02-01,6,4394593.766426936,2345640.653219859,18765125.225758873,-3.9174294,-3.4661303,-1.996879657568094,145,48,409,140,8,2,1.3333333333333333,2002-01-30,2002-01-30
704,2002-02-05,2002-02-05,1,570806.1954785022,570806.1954785022,570806.1954785022,-2.2735908,-2.2735908,-1.8300838603811749,146,146,306,306,1,1,1.0,2002-02-05,2002-02-05
705,2002-02-07,2002-02-08,2,1004057.7394656764,859372.8819634097,1718745.7639268194,-2.4881463,-2.4721408,-1.7313392418682567,78,73,356,340,2,1,1.0,2002-02-07,2002-02-07
706,2002-02-10,2002-02-13,4,2959989.1371477987,1212611.9516135573,4850447.806454229,-3.036621,-2.4410524,-1.7862626136740256,119,72,403,304,4,1,1.0,2002-02-12,2002-02-12
707,2002-02-16,2002-02-18,3,1182411.2448423817,914106.718758145,2742320.156274435,-2.439849,-2.417991,-1.7659311276890641,20,10,311,288,3,1,1.0,2002-02-18,2002-02-18
708,2002-02-21,2002-02-28,8,2354408.045387644,1175606.0395741723,9404848.316593379,-3.7051299,-3.0234733,-1.956226941859555,159,16,406,178,8,1,1.0,2002-02-27,2002-02-21
709,2002-03-02,2002-03-09,8,3499439.2336357078,1545700.4910910083,13911304.419819076,-3.9273586,-3.1863768,-1.9172182224783336,162,69,408,106,9,2,1.125,2002-03-04,2002-03-03
710,2002-03-21,2002-03-21,1,533384.5986720361,533384.5986720361,533384.5986720361,-2.7157085,-2.7157085,-1.9093012217580996,80,80,147,147,1,1,1.0,2002-03-21,2002-03-21
711,2002-12-25,2002-12-26,2,821633.4288989921,753588.7273929568,1507177.4547859137,-4.9593806,-4.7400846,-2.019328394554134,150,148,178,171,2,1,1.0,2002-12-25,2002-12-25
712,2003-01-17,2003-01-19,3,5082328.865122058,2255548.448959165,6766645.346877495,-3.352329,-2.9689903,-1.947581712637115,168,135,286,232,3,1,1.0,2003-01-18,2003-01-18
