label,area,time,cm_lat,cm_lon,mean,stdev,median,min_value,min_lat,min_lon
9,1334693.3093682642,1990-12-02,31,51,-1.926271615359447,0.3059519452756217,-1.8651923,-3.2318215,47,42
1,624352.5688981513,1990-12-05,16,46,-1.797382662723672,0.2116242451624147,-1.7554876,-2.459496,20,33
9,612194.4333405768,1990-12-08,177,192,-2.011564586544145,0.38972693226608707,-1.9274065,-3.3437836,179,197
20,771068.7943127301,1990-12-18,52,83,-1.8405986638326903,0.3469528218245182,-1.7346752,-3.770418,76,88
20,3255912.2830362134,1990-12-19,74,134,-2.0905492417399665,0.47875727680775,-1.9837879,-5.070676,83,95
8,5471525.1345533,1990-12-20,79,150,-2.3252554922837803,0.6433061201252512,-2.1404305,-5.5370016,106,108
13,6173034.69829144,1990-12-21,92,157,-2.60166537202506,0.9270550547888129,-2.3236802,-7.2053933,107,102
14,5746161.227294659,1990-12-22,107,162,-2.850127836565942,1.0053225253361666,-2.6520503,-6.587329,117,105
26,5945152.829806423,1990-12-23,117,166,-2.8066401936436884,0.881397235835276,-2.6739097,-7.2282214,148,158
16,5674701.259483895,1990-12-24,130,174,-2.416874727783973,0.6789877010229566,-2.2518654,-5.329733,149,162
14,5536777.3160365885,1990-12-25,109,171,-1.97431272594066,0.5286879085933133,-1.7806027,-5.28635,146,157
38,3859517.0441795583,1990-12-26,101,204,-1.9761028601326753,0.4468765702924535,-1.8473575,-5.337356,149,162
27,2873604.2188004307,1990-12-27,62,375,-1.9657124696088146,0.3281809408348428,-1.8881882,-2.8745964,71,409
81,1204673.4205687738,1990-12-27,134,148,-2.2278375626834896,0.6229335044501477,-2.041878,-5.8441105,149,162
3,2762217.1600903324,1990-12-28,63,394,-2.019342085633904,0.361301650725028,-1.9567363,-2.9056332,77,428
30,2898671.1202999433,1990-12-28,72,130,-2.153322047547435,0.48478699245050483,-2.064959,-4.930533,86,108
34,4872803.129459422,1990-12-29,87,149,-2.474289008376362,0.7452390745097499,-2.3195395,-6.138966,86,110
43,554118.0744713199,1990-12-29,97,429,-1.7122240366578914,0.1492097923051527,-1.6806146,-2.0405822,102,439
24,6129834.331586968,1990-12-30,99,167,-2.37568167267771,0.641065815053352,-2.2174096,-5.402319,107,108
67,3945536.47794399,1990-12-31,112,192,-1.9453853866187782,0.3986566221459286,-1.8180008,-3.8438456,108,108
9,839712.0908200904,1991-01-01,48,80,-1.798686579727545,0.1937921838437719,-1.7767302,-2.5257654,50,58
17,578046.8274771109,1991-01-01,65,403,-1.9891700973042588,0.33363591221070976,-1.9461926,-2.8121874,67,405
18,1625575.6289352926,1991-01-02,59,105,-1.9096710880273846,0.26552291736431255,-1.8782446,-2.71436,70,121
22,1988658.9329643375,1991-01-03,71,130,-1.9265891609096686,0.29856106324294074,-1.8750312,-2.805787,65,117
10,1871496.7945968995,1991-01-04,77,124,-1.9888838070516104,0.32761389037764316,-1.9547493,-3.2591052,106,133
16,1052198.5618437594,1991-01-04,65,381,-1.7998956905585832,0.1950901129963568,-1.795827,-2.4358516,70,390
6,1995058.7046201937,1991-01-05,69,107,-2.061635075871369,0.3767027153114678,-2.0118976,-3.445717,77,124
13,1262592.4433033443,1991-01-05,61,390,-1.9370904824812814,0.2989882780474177,-1.8660161,-2.670951,70,409
5,3648989.750003241,1991-01-06,68,145,-2.0187712388649035,0.45692265472725907,-1.8630804,-3.8650808,77,124
18,1264858.948648411,1991-01-06,66,399,-1.977395065015507,0.293557566234378,-1.9260297,-2.7303572,70,404
12,5669517.824114434,1991-01-07,66,233,-1.8709928162354297,0.3656888336198463,-1.7420166,-3.4592998,66,81
25,6781309.452772025,1991-01-08,72,253,-2.0018402192035225,0.3724015834631315,-1.9178634,-3.5036454,66,81
4,2875842.0777603453,1991-01-09,64,155,-1.9389297124309137,0.3568042229749995,-1.8367252,-3.2201433,58,74
24,2467984.939993153,1991-01-09,100,391,-1.9701884223076427,0.3276068593877175,-1.9230411,-3.1529274,94,389
41,607138.1580005565,1991-01-10,77,220,-1.7224328098420274,0.15709983990085216,-1.693426,-2.2334569,83,245
33,2750825.255728332,1991-01-11,98,351,-1.8289365842674945,0.24086599039216974,-1.7745451,-2.4702542,102,370
28,1447489.143298407,1991-01-12,111,379,-1.7249776024393515,0.15136466566437307,-1.7013485,-2.2640893,121,393
1,597474.871251806,1991-01-16,9,56,-1.8521606082598212,0.21111992130304635,-1.8405198,-2.6237016,7,58
4,929145.5527559253,1991-01-20,70,372,-1.6809891857271084,0.13212710257745644,-1.6543247,-2.179969,63,383
4,2075111.7264933358,1991-01-21,67,340,-1.7766333744296559,0.21471831805888095,-1.7225318,-2.5784085,82,354
6,4937338.035170903,1991-01-22,83,319,-1.7957053721607399,0.2545546401842885,-1.7222291,-3.1581917,112,287
3,5255857.120941429,1991-01-23,74,350,-1.9002316774550465,0.29065916599356834,-1.8407173,-2.9900553,36,377
8,3696462.878873395,1991-01-24,75,334,-1.8321430988492766,0.2997220276535158,-1.7457315,-3.249301,80,394
9,3449394.3890913036,1991-01-25,89,308,-1.8708297756628387,0.3127375366060087,-1.787007,-3.221158,91,358
5,4626724.69700732,1991-01-26,82,364,-2.034969724787154,0.4751306379494362,-1.8742347,-3.579594,94,360
8,3670289.053625649,1991-01-27,59,344,-1.8714772231749226,0.320651503395458,-1.7828723,-3.0556846,77,396
11,1324412.8297323678,1991-01-28,60,250,-1.760424408845476,0.1494164657983984,-1.7582556,-2.1050606,76,242
10,2290105.7389367945,1991-01-29,49,334,-1.9073827919072561,0.43708395391355576,-1.7521777,-3.5108712,42,378
26,1435583.7660899584,1991-01-29,102,153,-2.0793152221703126,0.39716605211578393,-2.0335488,-3.5541654,102,126
3,2567340.1991039403,1991-01-30,52,382,-2.2946805821524725,0.5995736755589488,-2.1264637,-3.7467556,32,382
46,928441.9103151414,1991-01-30,116,223,-1.832093480550095,0.24547572094040154,-1.7861801,-2.6776607,124,201
3,2290799.3154672463,1991-01-31,46,390,-2.1985643164122153,0.5258489236686303,-2.035596,-3.7193909,33,391
5,3556876.771079383,1991-02-01,55,373,-2.0589460645423534,0.44403999379845255,-1.9113102,-3.4635918,32,379
7,5208595.993239363,1991-02-02,72,378,-2.335769488899329,0.6731591172107126,-2.0546212,-4.184377,65,408
18,2441739.997976273,1991-02-03,60,398,-2.3465098204325523,0.6477331774197747,-2.1981986,-4.062055,44,387
9,2749703.8628098466,1991-02-04,62,394,-2.2139002053514267,0.5443715235301324,-2.1306005,-4.2680435,87,400
4,2222785.9650278,1991-02-05,69,396,-2.0566629361436974,0.446220214981147,-1.9261432,-3.7883878,88,403
6,1279834.6817659559,1991-02-06,57,395,-2.136608713489174,0.38014304575308416,-2.0554,-3.2115963,47,385
20,698614.2790644423,1991-02-07,85,410,-1.8717840093443965,0.3501353167480369,-1.7619448,-3.2300396,90,407
26,1012977.6256019772,1991-02-12,125,334,-1.809100133088263,0.1605854717371199,-1.8315053,-2.2528963,136,349
10,1779444.4573290402,1991-02-13,110,351,-1.9181468302299869,0.26530079363386067,-1.9096093,-2.8700736,94,360
3,534790.2796296232,1991-02-14,74,401,-1.7307976381105814,0.2057961995170356,-1.6559919,-2.3686237,81,398
10,3131551.0106217023,1991-02-16,141,278,-2.1001700369114613,0.4996147074113786,-1.9590915,-3.9689736,172,281
6,1112189.9811301273,1991-02-17,153,292,-2.1041767448977153,0.386975382286349,-2.0725124,-3.1198232,176,282
20,722879.321247766,1991-02-19,69,410,-1.6630087490984746,0.083362012186807,-1.6565533,-1.9034369,55,403
9,726146.2744688308,1991-02-22,53,385,-1.8699403794522724,0.2783283732273912,-1.8110732,-2.679752,38,377
5,1992414.4204599715,1991-02-24,85,370,-1.825766483800316,0.25851464003395697,-1.7515489,-2.6976364,37,373
1,1647675.9533165602,1991-02-25,58,394,-2.045291987899915,0.33976518869189787,-1.9991068,-3.1899393,40,376
3,1807306.2273689585,1991-02-26,52,388,-2.1218967341390766,0.4203929529007154,-2.021977,-3.3827844,39,378
2,2050781.1093970726,1991-02-27,45,369,-2.0208966386196945,0.3920925420928456,-1.9301553,-3.2163758,39,376
2,1827924.6476245846,1991-02-28,39,359,-2.0031558190162633,0.4069096461994047,-1.9090483,-3.286071,39,375
2,2541837.5554681593,1991-03-01,49,376,-2.0586114836880522,0.417429203312012,-1.9839599,-3.5987656,40,376
1,2476822.717170379,1991-03-02,47,375,-1.9288897582113325,0.366029107553919,-1.8423706,-3.4066427,39,376
12,782664.7217925277,1991-03-04,59,385,-1.8864959104626478,0.3018995059025124,-1.8227607,-2.7214203,46,370
9,649361.487062865,1991-03-24,117,407,-1.7669495809185611,0.22344473318094665,-1.6895244,-2.3593643,127,418
8,863445.0190431435,1991-11-02,104,162,-1.9755214828628678,0.3722954593606799,-1.8999497,-3.4229593,96,140
5,1276399.712672565,1991-11-03,121,177,-1.9602082440710134,0.3467582382577192,-1.8783545,-3.0323493,135,182
30,730853.4644068538,1991-12-02,149,155,-2.0767625049088325,0.4655401069374511,-1.9738663,-3.9631631,141,150
22,586657.15564225,1991-12-04,93,226,-1.6250743029995516,0.09323945862451741,-1.6049372,-2.102966,79,205
4,713665.6485373287,1992-01-14,53,187,-1.655231110132222,0.10779506905389163,-1.6373656,-2.0258193,40,150
5,2835057.3053988884,1992-01-15,90,233,-1.7615432689223123,0.21464884949876276,-1.7129709,-3.001709,112,181
8,6247937.927632669,1992-01-16,124,255,-1.9454604702425153,0.3080660275537303,-1.9150925,-3.9211783,150,178
9,4308850.990294114,1992-01-17,121,307,-1.8981681249484434,0.25810019134879253,-1.8805915,-2.803638,99,339
11,824159.0435277858,1992-01-18,89,225,-1.6654553806751742,0.12384235618372307,-1.6379845,-2.1487634,92,238
4,4126906.692182858,1992-01-19,99,329,-1.843332241254425,0.2590961343611151,-1.7879851,-2.952554,119,270
9,3099422.8154639164,1992-01-20,90,362,-1.9214284658836107,0.36845284444507514,-1.8010869,-3.0590057,62,388
5,1914064.9879480759,1992-01-21,79,378,-1.9655079688694037,0.38758788392743804,-1.8620297,-3.0575426,65,404
11,2920589.3940827684,1992-01-22,85,368,-1.9073552939888894,0.28632033171990856,-1.8557001,-2.8050048,81,394
13,3052029.903335197,1992-01-23,97,385,-1.9511897089787364,0.2642052510965468,-1.9443586,-2.8493867,94,387
29,1120474.0288667763,1992-01-25,86,295,-1.7986544899143952,0.24867871390083732,-1.7270511,-2.5883248,94,285
24,2273947.3104584888,1992-01-26,73,355,-1.7973188163606375,0.23394320000397953,-1.7348964,-2.830345,63,389
18,4021783.008626216,1992-01-27,82,367,-2.069924752910059,0.449194169198928,-1.9782523,-3.676843,53,392
12,4549711.045260688,1992-01-28,80,382,-2.065495872676645,0.4226893572116425,-1.9678881,-3.9568975,76,398
28,2933158.902238046,1992-01-29,83,400,-1.9625691783700752,0.3878013104665244,-1.8095522,-3.522218,76,398
25,1454400.054874918,1992-01-31,69,365,-1.8180575666329861,0.2583375989322519,-1.7543833,-2.7213008,79,398
10,599011.5180689957,1992-02-07,82,350,-1.6981415417403856,0.16155686970682379,-1.6603506,-2.350326,94,345
30,553260.8950704014,1992-02-09,84,262,-1.6324149931242706,0.11110335079956185,-1.6016653,-2.1257555,101,279
58,1483159.0989373862,1992-02-10,109,313,-1.7574993358256032,0.21105377474974163,-1.706232,-2.8087106,114,286
11,2262263.6826480515,1992-02-11,63,337,-1.708259008483137,0.22560899452446762,-1.6264004,-2.8766935,86,400
4,4583942.366287316,1992-02-12,72,340,-1.8313025592794987,0.2713067284980873,-1.7592154,-3.0715587,104,255
4,5311469.2564290585,1992-02-13,79,374,-2.04996380784969,0.45524868376720157,-1.9199226,-4.0253224,87,401
12,1928958.4198953852,1992-02-14,66,401,-1.9326066940026871,0.31157040268614317,-1.8719409,-2.7644126,22,387
11,2373950.6579370326,1992-02-15,54,377,-2.029706175970747,0.40796245112996266,-1.9560375,-3.227471,82,400
1,3004278.8710541734,1992-02-16,49,379,-2.1728936907189307,0.5010616865631077,-2.0797462,-3.972316,22,388
1,1194355.5631295952,1992-02-17,20,359,-1.8831358490703263,0.30570274188382374,-1.8225152,-3.410099,21,389
1,2030971.9655810175,1992-02-18,39,369,-1.9483351175694867,0.33826220188827727,-1.8676578,-3.427727,23,387
4,2176601.1847246108,1992-02-19,42,385,-2.182064327252965,0.5119716727913679,-2.0439038,-3.932596,23,388
2,2040812.3662398625,1992-02-20,31,381,-1.9665702201296873,0.4040070605622888,-1.8638687,-3.902009,22,388
2,1742571.375114407,1992-02-21,34,379,-1.9637316120152928,0.4253497497853504,-1.8364758,-3.8480458,26,391
1,2709147.4333362286,1992-02-22,44,390,-2.122519596770105,0.47907598072123736,-2.055324,-4.1454787,26,390
2,2542609.6195772565,1992-02-23,43,395,-2.244496497052591,0.4606160166201325,-2.2193575,-4.145136,26,390
2,2827962.1682168143,1992-02-24,47,392,-2.2391473041674264,0.5095153152585163,-2.1232688,-3.9252985,27,392
4,2965706.864293848,1992-02-25,56,394,-2.2634312895569835,0.5701488601459158,-2.118489,-4.2210617,90,408
3,2721486.311761534,1992-02-26,55,399,-2.20987899304183,0.5505355098818877,-2.1025028,-4.420496,90,409
8,885874.5870727301,1992-02-27,20,395,-2.1329823224999536,0.5336507704852892,-2.0060232,-4.413295,22,390
9,3362607.0653258916,1992-03-01,89,360,-2.0023989460383538,0.4229000305448608,-1.8796957,-3.7113347,90,362
6,1917132.016735133,1992-03-02,84,388,-2.3996721325767574,0.540404217862198,-2.3745618,-3.7722898,90,362
6,688287.7334120305,1992-03-03,78,413,-2.3150696906130004,0.45393465986616577,-2.3787384,-3.0943904,87,406
16,552934.9925234827,1992-03-04,82,411,-1.87709893478939,0.23411628157034733,-1.8723083,-2.7031004,89,409
14,567565.4846912274,1992-03-05,84,415,-1.8638132394746292,0.2838422108067561,-1.780103,-2.7744207,91,411
6,801365.237800392,1992-03-06,101,383,-1.7193194865853147,0.14409515593558667,-1.7006801,-2.1713293,90,406
3,1368556.1913208514,1992-03-07,109,402,-1.953914881638512,0.30915722807317086,-1.8930459,-3.1334066,122,426
13,691187.1501636114,1992-03-16,141,308,-1.767719903525467,0.2389045956319361,-1.6986654,-2.6784594,143,317
1,796259.2951688615,1992-03-19,85,393,-1.8671982862558396,0.27542026834399,-1.7981609,-2.5320613,86,364
5,770241.2918579915,1992-03-20,86,395,-1.927306424747122,0.261047543859986,-1.9164382,-2.701713,86,365
33,878110.9148086638,1992-11-27,168,188,-1.9148540742284306,0.30515964146976204,-1.8665894,-3.335391,148,175
18,942916.2027104852,1992-11-28,169,191,-1.8591052270470798,0.3117000861715559,-1.775169,-3.8518598,149,175
10,691335.0534455908,1992-12-04,103,142,-2.1385792062596876,0.4179154054955187,-2.09056,-3.7407753,100,116
13,916714.8725755935,1992-12-05,105,138,-2.230969882841582,0.5196780943742355,-2.1374512,-4.3366365,102,115
56,950355.4913006043,1992-12-17,146,165,-1.963072711403323,0.42039962672956904,-1.8356637,-3.8746972,144,165
30,767264.2267066984,1992-12-18,71,117,-1.9273288424583832,0.28419622233674,-1.8776147,-2.6855989,67,105
19,968261.4721655232,1992-12-19,111,126,-2.0417970793508102,0.43323598654897216,-1.9337038,-3.7589972,128,135
38,886279.9357895686,1992-12-20,136,152,-2.0983540237538403,0.4514088254917488,-1.9948492,-4.0071588,132,161
